1.000000000000000000e+00,2.876763738006301940e-05,9.999712323626199773e-01
1.000000000000000000e+00,1.825871551622243114e-02,9.817412844837776209e-01
1.000000000000000000e+00,2.752247956153042793e-03,9.972477520438467469e-01
1.000000000000000000e+00,2.043798386793385657e-02,9.795620161320661712e-01
1.000000000000000000e+00,3.088373095552453262e-02,9.691162690444755645e-01
1.000000000000000000e+00,4.070072615243406494e-02,9.592992738475659698e-01
1.000000000000000000e+00,2.991936584239673902e-02,9.700806341576031500e-01
1.000000000000000000e+00,6.490706823688881591e-03,9.935092931763112034e-01
1.000000000000000000e+00,7.346904860909650881e-04,9.992653095139092390e-01
1.000000000000000000e+00,1.283776551532766347e-02,9.871622344846724406e-01
1.000000000000000000e+00,2.696679389778854422e-02,9.730332061022114454e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,1.026621882805215241e-01,8.973378117194784620e-01
1.000000000000000000e+00,8.823797318248807059e-03,9.911762026817512172e-01
1.000000000000000000e+00,1.862419933557692879e-03,9.981375800664423759e-01
1.000000000000000000e+00,9.021058356910378190e-03,9.909789416430896392e-01
1.000000000000000000e+00,1.659046694541044253e-02,9.834095330545895575e-01
1.000000000000000000e+00,1.286522546927619179e-02,9.871347745307238464e-01
0.000000000000000000e+00,2.497979506007102501e-01,7.502020493992898054e-01
1.000000000000000000e+00,3.029116043429926422e-02,9.697088395657006421e-01
1.000000000000000000e+00,4.149224963127133570e-02,9.585077503687285949e-01
1.000000000000000000e+00,3.938339788737063585e-02,9.606166021126294474e-01
0.000000000000000000e+00,1.707665542979816820e-01,8.292334457020184013e-01
0.000000000000000000e+00,6.033954539371143982e-02,9.396604546062887753e-01
0.000000000000000000e+00,1.186775865362339755e-01,8.813224134637659413e-01
0.000000000000000000e+00,7.742589882073500074e-02,9.225741011792651936e-01
0.000000000000000000e+00,8.877842340818535571e-02,9.112215765918147969e-01
1.000000000000000000e+00,1.770658281819281060e-02,9.822934171818071825e-01
1.000000000000000000e+00,5.850249571616563185e-03,9.941497504283836051e-01
1.000000000000000000e+00,1.600672451745233809e-04,9.998399327548254112e-01
1.000000000000000000e+00,2.827418307375266851e-02,9.717258169262471545e-01
1.000000000000000000e+00,1.584961072328469568e-03,9.984150389276715831e-01
1.000000000000000000e+00,2.805731637166739185e-03,9.971942683628332027e-01
1.000000000000000000e+00,4.749101028027002958e-02,9.525089897197299704e-01
0.000000000000000000e+00,1.241301064457716735e-01,8.758698935542282848e-01
1.000000000000000000e+00,3.701255643094512188e-02,9.629874435690550794e-01
1.000000000000000000e+00,2.544428476354655688e-02,9.745557152364535680e-01
1.000000000000000000e+00,2.554160434899716003e-02,9.744583956510027845e-01
0.000000000000000000e+00,6.674015098680589897e-02,9.332598490131941427e-01
1.000000000000000000e+00,3.190918698167067181e-03,9.968090813018327667e-01
0.000000000000000000e+00,5.454439128108579810e-02,9.454556087189142088e-01
0.000000000000000000e+00,5.265024712701953102e-02,9.473497528729803996e-01
1.000000000000000000e+00,3.457242674895678186e-02,9.654275732510432251e-01
1.000000000000000000e+00,8.098025176392345190e-03,9.919019748236077572e-01
1.000000000000000000e+00,2.561799806348233864e-03,9.974382001936518138e-01
1.000000000000000000e+00,5.097376861792532118e-03,9.949026231382074315e-01
1.000000000000000000e+00,1.195552985124424816e-02,9.880444701487556269e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.883888853133178068e-02,9.711611114686682367e-01
0.000000000000000000e+00,9.790350783603800344e-02,9.020964921639620382e-01
1.000000000000000000e+00,3.945112843203297387e-02,9.605488715679671996e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.789528598602439638e-02,9.721047140139755793e-01
0.000000000000000000e+00,6.219196552978232401e-02,9.378080344702176552e-01
0.000000000000000000e+00,5.175778719496040153e-02,9.482422128050396193e-01
1.000000000000000000e+00,5.784958031978578406e-03,9.942150419680215734e-01
1.000000000000000000e+00,4.934462287196222235e-03,9.950655377128038159e-01
1.000000000000000000e+00,7.776199635448273126e-03,9.922238003645516002e-01
1.000000000000000000e+00,4.313552213047711775e-02,9.568644778695227782e-01
1.000000000000000000e+00,1.280718201068945135e-02,9.871928179893105781e-01
1.000000000000000000e+00,6.947188905001575390e-03,9.930528110949984333e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,6.006847786868077521e-02,9.399315221313192525e-01
1.000000000000000000e+00,1.871678083277932003e-02,9.812832191672206106e-01
1.000000000000000000e+00,3.421112837402410026e-03,9.965788871625975709e-01
0.000000000000000000e+00,5.394557022182421696e-02,9.460544297781759981e-01
1.000000000000000000e+00,1.418353854395724978e-04,9.998581646145604518e-01
1.000000000000000000e+00,2.499047410686286094e-02,9.750095258931371633e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,7.707673183078175838e-02,9.229232681692182139e-01
0.000000000000000000e+00,6.849800102735500995e-02,9.315019989726449623e-01
1.000000000000000000e+00,4.174959052261768139e-02,9.582504094773823811e-01
1.000000000000000000e+00,8.903206018683168174e-03,9.910967939813167815e-01
1.000000000000000000e+00,7.341978664048034314e-03,9.926580213359518234e-01
0.000000000000000000e+00,1.096314861997166601e-01,8.903685138002832566e-01
0.000000000000000000e+00,7.677193315993929845e-02,9.232280668400607571e-01
1.000000000000000000e+00,3.856749881448404832e-02,9.614325011855159309e-01
1.000000000000000000e+00,3.593348514701009359e-03,9.964066514852990553e-01
1.000000000000000000e+00,3.975959195526863194e-02,9.602404080447314305e-01
1.000000000000000000e+00,1.974709868382383202e-02,9.802529013161761506e-01
1.000000000000000000e+00,3.244595262175418299e-02,9.675540473782455742e-01
1.000000000000000000e+00,5.383026668631128719e-03,9.946169733313687811e-01
1.000000000000000000e+00,6.210620311765928207e-03,9.937893796882339981e-01
0.000000000000000000e+00,1.797049087663447897e-01,8.202950912336551825e-01
1.000000000000000000e+00,2.045306346663663694e-03,9.979546936533364443e-01
0.000000000000000000e+00,6.535027362528642025e-02,9.346497263747135520e-01
1.000000000000000000e+00,7.592526027452486080e-03,9.924074739725475824e-01
1.000000000000000000e+00,1.725619196333173441e-02,9.827438080366683870e-01
1.000000000000000000e+00,3.747943961700096055e-02,9.625205603829988243e-01
1.000000000000000000e+00,2.223423557916543239e-02,9.777657644208346266e-01
0.000000000000000000e+00,6.177512379040479840e-02,9.382248762095951600e-01
0.000000000000000000e+00,5.159289408810868727e-02,9.484071059118911462e-01
0.000000000000000000e+00,9.872021477876100071e-02,9.012797852212390826e-01
1.000000000000000000e+00,4.560791493583129033e-03,9.954392085064167617e-01
1.000000000000000000e+00,5.977608360094732384e-03,9.940223916399052451e-01
1.000000000000000000e+00,2.675035766364781270e-02,9.732496423363522497e-01
1.000000000000000000e+00,4.551622582327959077e-02,9.544837741767203676e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.650210948904406158e-02,9.734978905109560321e-01
1.000000000000000000e+00,1.439298081245914129e-02,9.856070191875407893e-01
1.000000000000000000e+00,2.864142557519475107e-02,9.713585744248052212e-01
1.000000000000000000e+00,2.050376795578442643e-02,9.794962320442156534e-01
1.000000000000000000e+00,4.632828430633225553e-02,9.536717156936675988e-01
1.000000000000000000e+00,3.806120185262921313e-02,9.619387981473708216e-01
0.000000000000000000e+00,6.265393375535183162e-02,9.373460662446480018e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.162666221253274082e-03,9.988373337787468387e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.000643638667177343e-02,9.799935636133280115e-01
1.000000000000000000e+00,2.037280778593248895e-02,9.796271922140675770e-01
1.000000000000000000e+00,2.444791179251492967e-03,9.975552088207485513e-01
1.000000000000000000e+00,3.716136401366273209e-04,9.996283863598633967e-01
1.000000000000000000e+00,1.123211863508360346e-03,9.988767881364916112e-01
1.000000000000000000e+00,4.670199332850277600e-03,9.953298006671496001e-01
1.000000000000000000e+00,5.875658865727257860e-03,9.941243411342728376e-01
0.000000000000000000e+00,1.119986658098598431e-01,8.880013341901400459e-01
1.000000000000000000e+00,5.429238974503957857e-03,9.945707610254960196e-01
1.000000000000000000e+00,6.357146875051478477e-03,9.936428531249483775e-01
0.000000000000000000e+00,6.040931606832327522e-02,9.395906839316767734e-01
1.000000000000000000e+00,2.991138070913980027e-02,9.700886192908602101e-01
1.000000000000000000e+00,8.342021696100185985e-03,9.916579783038995677e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,5.114450507896350397e-03,9.948855494921036158e-01
1.000000000000000000e+00,4.310529066982504709e-02,9.568947093301750639e-01
0.000000000000000000e+00,6.225268416422731488e-02,9.377473158357726435e-01
1.000000000000000000e+00,1.829283113533564098e-02,9.817071688646642480e-01
1.000000000000000000e+00,2.723079131676590242e-02,9.727692086832340213e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,3.109622967841714838e-02,9.689037703215828135e-01
1.000000000000000000e+00,3.893820478446621824e-03,9.961061795215532255e-01
0.000000000000000000e+00,1.192176394587949190e-01,8.807823605412050672e-01
1.000000000000000000e+00,1.870387170946300956e-02,9.812961282905370286e-01
1.000000000000000000e+00,4.200355083054098555e-03,9.957996449169458364e-01
1.000000000000000000e+00,2.839561736600251796e-02,9.716043826339976208e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,4.569284459937340663e-03,9.954307155400625717e-01
1.000000000000000000e+00,8.015933844084024290e-03,9.919840661559160555e-01
1.000000000000000000e+00,2.776256461724806168e-02,9.722374353827520910e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,6.117012575570096589e-03,9.938829874244300422e-01
1.000000000000000000e+00,9.925371366006659549e-03,9.900746286339932034e-01
1.000000000000000000e+00,1.052779202382674636e-03,9.989472207976174412e-01
1.000000000000000000e+00,1.887065665217035546e-02,9.811293433478296411e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,4.044663371502274507e-02,9.595533662849772272e-01
1.000000000000000000e+00,7.667601230769200207e-03,9.923323987692308501e-01
1.000000000000000000e+00,1.743633888103406776e-02,9.825636611189659808e-01
1.000000000000000000e+00,3.882106907934600171e-02,9.611789309206540954e-01
0.000000000000000000e+00,3.083240162122117267e-01,6.916759837877882733e-01
1.000000000000000000e+00,1.376956839617632898e-02,9.862304316038236207e-01
1.000000000000000000e+00,1.925233318378400185e-02,9.807476668162159461e-01
1.000000000000000000e+00,8.698515555835282728e-03,9.913014844441647710e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.051935570496794099e-02,9.894806442950320191e-01
1.000000000000000000e+00,1.698674828610395593e-02,9.830132517138959747e-01
1.000000000000000000e+00,5.196909891226714380e-03,9.948030901087732136e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,4.219079466474957157e-02,9.578092053352503799e-01
1.000000000000000000e+00,3.364734927122676328e-02,9.663526507287731881e-01
1.000000000000000000e+00,8.243377456552587051e-03,9.917566225434476523e-01
1.000000000000000000e+00,2.229115008122991431e-02,9.777088499187700510e-01
0.000000000000000000e+00,2.201413632935552978e-01,7.798586367064447300e-01
1.000000000000000000e+00,5.606983127264631404e-03,9.943930168727354024e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.020907436574678057e-02,9.797909256342531847e-01
1.000000000000000000e+00,1.227406172674538193e-02,9.877259382732543891e-01
1.000000000000000000e+00,9.716438599708249191e-03,9.902835614002916120e-01
1.000000000000000000e+00,2.891006544312678742e-02,9.710899345568732022e-01
0.000000000000000000e+00,5.949984423857876403e-02,9.405001557614212082e-01
1.000000000000000000e+00,2.587929589490405718e-02,9.741207041050959914e-01
1.000000000000000000e+00,8.633041492637307836e-04,9.991366958507363893e-01
1.000000000000000000e+00,2.119673483805155009e-02,9.788032651619483770e-01
1.000000000000000000e+00,1.118706532925438368e-02,9.888129346707456024e-01
0.000000000000000000e+00,5.102368643698378115e-02,9.489763135630163715e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,5.677541436921149792e-02,9.432245856307883702e-01
1.000000000000000000e+00,1.600379208895166133e-02,9.839962079110483595e-01
1.000000000000000000e+00,4.820587155017495677e-03,9.951794128449823473e-01
1.000000000000000000e+00,1.270081143377234031e-02,9.872991885662275591e-01
1.000000000000000000e+00,1.848009745805217000e-02,9.815199025419477641e-01
1.000000000000000000e+00,2.497107757495455830e-03,9.975028922425044353e-01
1.000000000000000000e+00,1.759035830834905154e-02,9.824096416916507923e-01
1.000000000000000000e+00,1.466066529964098371e-02,9.853393347003591707e-01
1.000000000000000000e+00,3.376913836413197173e-02,9.662308616358680213e-01
1.000000000000000000e+00,4.591441283253747813e-02,9.540855871674623900e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.705880086609234111e-02,9.729411991339076415e-01
1.000000000000000000e+00,1.437767904099318365e-02,9.856223209590068146e-01
1.000000000000000000e+00,3.465705925085463875e-03,9.965342940749145617e-01
1.000000000000000000e+00,2.818688531416102278e-03,9.971813114685840196e-01
0.000000000000000000e+00,2.390580287887534017e-01,7.609419712112465151e-01
0.000000000000000000e+00,3.350982209030061165e-01,6.649017790969939945e-01
1.000000000000000000e+00,3.236687335262017351e-02,9.676331266473797710e-01
0.000000000000000000e+00,9.687143418093711877e-02,9.031285658190627563e-01
0.000000000000000000e+00,8.866266727602931108e-02,9.113373327239707722e-01
1.000000000000000000e+00,1.732424852435444571e-02,9.826757514756455647e-01
0.000000000000000000e+00,6.748880044592506233e-02,9.325111995540750209e-01
1.000000000000000000e+00,3.625573872756049365e-02,9.637442612724393953e-01
1.000000000000000000e+00,3.651907537092422863e-03,9.963480924629075641e-01
1.000000000000000000e+00,1.426574092688732802e-02,9.857342590731126286e-01
0.000000000000000000e+00,8.123730296347848878e-02,9.187626970365215806e-01
1.000000000000000000e+00,2.096347547978790957e-02,9.790365245202121702e-01
1.000000000000000000e+00,4.902727173692902896e-03,9.950972728263072220e-01
1.000000000000000000e+00,2.111494324718039134e-03,9.978885056752819782e-01
1.000000000000000000e+00,3.475212658939120375e-03,9.965247873410607582e-01
1.000000000000000000e+00,4.037418961914224572e-03,9.959625810380859923e-01
1.000000000000000000e+00,4.432392084158904948e-03,9.955676079158412017e-01
1.000000000000000000e+00,1.289445638130320461e-03,9.987105543618696180e-01
1.000000000000000000e+00,1.885350629556548085e-02,9.811464937044344081e-01
1.000000000000000000e+00,3.245320976454078941e-03,9.967546790235459753e-01
1.000000000000000000e+00,2.888472393474596223e-02,9.711152760652540517e-01
1.000000000000000000e+00,9.137165784344019465e-03,9.908628342156559077e-01
1.000000000000000000e+00,1.925068080124773401e-03,9.980749319198751746e-01
1.000000000000000000e+00,2.989705130663628668e-02,9.701029486933637758e-01
1.000000000000000000e+00,4.772903564070925253e-02,9.522709643592908169e-01
1.000000000000000000e+00,2.960051390619125155e-03,9.970399486093808328e-01
1.000000000000000000e+00,1.715345018510617756e-02,9.828465498148936108e-01
1.000000000000000000e+00,2.059642202835403751e-02,9.794035779716460111e-01
1.000000000000000000e+00,2.221313684810669736e-02,9.777868631518932263e-01
1.000000000000000000e+00,3.248372113680607701e-04,9.996751627886319991e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,5.509662197144168244e-02,9.449033780285583939e-01
1.000000000000000000e+00,4.495137423986917367e-03,9.955048625760132275e-01
1.000000000000000000e+00,2.704424033092831837e-03,9.972955759669072107e-01
1.000000000000000000e+00,8.944775502076312678e-04,9.991055224497924492e-01
1.000000000000000000e+00,1.489044214467570787e-03,9.985109557855323947e-01
1.000000000000000000e+00,3.726425656157704349e-04,9.996273574343842450e-01
1.000000000000000000e+00,6.310962257484164888e-03,9.936890377425156018e-01
1.000000000000000000e+00,6.757528203111518549e-03,9.932424717968884043e-01
1.000000000000000000e+00,8.941348690593131296e-03,9.910586513094068462e-01
0.000000000000000000e+00,9.567069204424376305e-02,9.043293079557563896e-01
0.000000000000000000e+00,1.714766542092857615e-01,8.285233457907142940e-01
1.000000000000000000e+00,1.151172706518739132e-03,9.988488272934812340e-01
1.000000000000000000e+00,2.058640922337401369e-02,9.794135907766260418e-01
1.000000000000000000e+00,1.611121340803101099e-02,9.838887865919692111e-01
0.000000000000000000e+00,1.398086316874835866e-01,8.601913683125163024e-01
1.000000000000000000e+00,4.660880297161011654e-02,9.533911970283900361e-01
1.000000000000000000e+00,1.587887579230840807e-05,9.999841211242077588e-01
1.000000000000000000e+00,2.056421049424101560e-02,9.794357895057588248e-01
1.000000000000000000e+00,8.085366051959136727e-03,9.919146339480408026e-01
0.000000000000000000e+00,9.658975905589120559e-02,9.034102409441088222e-01
1.000000000000000000e+00,2.083296388181404141e-02,9.791670361181860072e-01
1.000000000000000000e+00,1.754632157518727555e-03,9.982453678424811905e-01
1.000000000000000000e+00,6.472772011418805906e-03,9.935272279885811741e-01
1.000000000000000000e+00,1.762830383907085935e-02,9.823716961609292309e-01
0.000000000000000000e+00,7.545760388106566297e-02,9.245423961189344064e-01
1.000000000000000000e+00,1.537270720290196888e-02,9.846272927970980415e-01
1.000000000000000000e+00,4.041210764114144816e-02,9.595878923588585518e-01
0.000000000000000000e+00,1.862606829441212086e-01,8.137393170558788746e-01
1.000000000000000000e+00,4.625431250826631327e-03,9.953745687491734051e-01
1.000000000000000000e+00,9.668111400966366079e-03,9.903318885990336495e-01
1.000000000000000000e+00,2.470934652418220814e-02,9.752906534758177814e-01
0.000000000000000000e+00,6.119648159179856550e-02,9.388035184082011986e-01
1.000000000000000000e+00,4.847116457280477644e-03,9.951528835427195796e-01
1.000000000000000000e+00,4.392819350141703022e-02,9.560718064985828102e-01
1.000000000000000000e+00,3.029950429323808106e-02,9.697004957067620889e-01
1.000000000000000000e+00,2.608784684321252545e-02,9.739121531567875856e-01
1.000000000000000000e+00,4.182310778517376454e-02,9.581768922148263812e-01
1.000000000000000000e+00,2.149231649134131228e-02,9.785076835086585767e-01
0.000000000000000000e+00,6.270815828177214724e-02,9.372918417182279915e-01
0.000000000000000000e+00,2.655795825635712260e-01,7.344204174364287185e-01
1.000000000000000000e+00,7.299840789540146951e-03,9.927001592104598426e-01
0.000000000000000000e+00,8.959604159505261955e-02,9.104039584049473666e-01
1.000000000000000000e+00,2.497393408639103987e-02,9.750260659136088526e-01
1.000000000000000000e+00,1.014027937358195387e-02,9.898597206264180270e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,6.282615511066086227e-03,9.937173844889339858e-01
1.000000000000000000e+00,1.219789020788459959e-02,9.878021097921153570e-01
1.000000000000000000e+00,2.049943862105834454e-03,9.979500561378940038e-01
1.000000000000000000e+00,1.200996701319300211e-02,9.879900329868070985e-01
1.000000000000000000e+00,2.537922608726489969e-03,9.974620773912735716e-01
1.000000000000000000e+00,4.933942214209912150e-03,9.950660577857899369e-01
1.000000000000000000e+00,1.601099651443009877e-02,9.839890034855698353e-01
1.000000000000000000e+00,8.306171710739908981e-03,9.916938282892600043e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,1.849553122024277102e-02,9.815044687797571665e-01
1.000000000000000000e+00,1.524591806226132783e-03,9.984754081937740056e-01
1.000000000000000000e+00,4.151878989645666970e-03,9.958481210103543591e-01
0.000000000000000000e+00,4.868335710975866398e-02,9.513166428902412042e-01
1.000000000000000000e+00,1.309955767217314306e-02,9.869004423278268101e-01
1.000000000000000000e+00,1.602462069306178878e-03,9.983975379306936349e-01
1.000000000000000000e+00,1.033894197061855855e-02,9.896610580293816462e-01
0.000000000000000000e+00,1.214124028960215790e-01,8.785875971039784904e-01
1.000000000000000000e+00,4.585816862104723050e-03,9.954141831378954253e-01
1.000000000000000000e+00,6.293652931779619882e-03,9.937063470682203636e-01
1.000000000000000000e+00,3.012623548885986352e-02,9.698737645111401573e-01
1.000000000000000000e+00,4.480323631890211628e-02,9.551967636810978490e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,2.329718625235999846e-02,9.767028137476400085e-01
1.000000000000000000e+00,2.017535429432034538e-02,9.798246457056796199e-01
1.000000000000000000e+00,2.915011142337948710e-02,9.708498885766203568e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,6.361369320911552938e-02,9.363863067908844151e-01
1.000000000000000000e+00,2.619254916416310919e-02,9.738074508358367520e-01
1.000000000000000000e+00,4.842807275096199654e-02,9.515719272490380520e-01
1.000000000000000000e+00,2.009355794834791209e-02,9.799064420516518936e-01
1.000000000000000000e+00,3.817062343598609173e-03,9.961829376564012017e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,8.582571503528384563e-03,9.914174284964716310e-01
1.000000000000000000e+00,4.057024568129272146e-02,9.594297543187073618e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,6.442118616240471995e-03,9.935578813837595558e-01
1.000000000000000000e+00,4.401015780465698801e-02,9.559898421953431091e-01
1.000000000000000000e+00,1.908112357691241559e-02,9.809188764230876156e-01
1.000000000000000000e+00,1.982677125065688065e-02,9.801732287493432061e-01
1.000000000000000000e+00,3.084098311998087049e-03,9.969159016880018154e-01
0.000000000000000000e+00,7.811028485130555588e-02,9.218897151486944441e-01
1.000000000000000000e+00,4.095159642244305259e-02,9.590484035775570515e-01
1.000000000000000000e+00,2.216592384448472057e-03,9.977834076155516208e-01
1.000000000000000000e+00,1.859159634813252731e-03,9.981408403651867989e-01
1.000000000000000000e+00,3.095323662323622681e-03,9.969046763376764320e-01
1.000000000000000000e+00,7.643766711960726240e-03,9.923562332880392356e-01
0.000000000000000000e+00,1.103059220291833370e-01,8.896940779708165659e-01
1.000000000000000000e+00,3.387161857410868337e-02,9.661283814258911917e-01
1.000000000000000000e+00,3.522596690461135115e-03,9.964774033095388228e-01
1.000000000000000000e+00,1.769998934048611777e-02,9.823000106595137781e-01
1.000000000000000000e+00,5.858013811957593631e-03,9.941419861880423925e-01
1.000000000000000000e+00,2.203243684699862041e-03,9.977967563153004038e-01
1.000000000000000000e+00,9.521400155012670410e-03,9.904785998449872064e-01
1.000000000000000000e+00,2.217816271352575710e-02,9.778218372864744268e-01
1.000000000000000000e+00,1.520334323454240527e-03,9.984796656765457801e-01
1.000000000000000000e+00,1.703229893877422629e-02,9.829677010612259958e-01
1.000000000000000000e+00,1.217692829449055873e-02,9.878230717055096477e-01
1.000000000000000000e+00,9.648980698763815617e-03,9.903510193012363683e-01
0.000000000000000000e+00,7.897612582695519301e-02,9.210238741730447654e-01
1.000000000000000000e+00,8.298878780908501909e-03,9.917011212190915970e-01
1.000000000000000000e+00,3.603863412596595463e-03,9.963961365874032250e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,5.536424607303961319e-03,9.944635753926959199e-01
0.000000000000000000e+00,7.082674502541908002e-02,9.291732549745808090e-01
1.000000000000000000e+00,4.727735564977588595e-02,9.527226443502240238e-01
1.000000000000000000e+00,2.035512561553368127e-02,9.796448743844663465e-01
1.000000000000000000e+00,2.270211971925372059e-03,9.977297880280744380e-01
1.000000000000000000e+00,1.767575107673507876e-03,9.982324248923264420e-01
1.000000000000000000e+00,3.638153726430773394e-02,9.636184627356924048e-01
1.000000000000000000e+00,1.421046078424004731e-02,9.857895392157598469e-01
1.000000000000000000e+00,3.529683015001926390e-03,9.964703169849979947e-01
1.000000000000000000e+00,4.748030237282550685e-03,9.952519697627172368e-01
1.000000000000000000e+00,1.254847171207555158e-02,9.874515282879243738e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
0.000000000000000000e+00,4.980827730046340218e-02,9.501917226995367782e-01
0.000000000000000000e+00,1.462036413847066507e-01,8.537963586152932383e-01
0.000000000000000000e+00,7.601290484941222725e-02,9.239870951505879670e-01
1.000000000000000000e+00,1.114474150549800771e-03,9.988855258494502287e-01
1.000000000000000000e+00,1.384626068231273148e-02,9.861537393176872390e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,3.339662475261252067e-02,9.666033752473875973e-01
1.000000000000000000e+00,1.579207711673885281e-02,9.842079228832611992e-01
1.000000000000000000e+00,6.761857297969486348e-03,9.932381427020305908e-01
1.000000000000000000e+00,4.679548007737868720e-02,9.532045199226212295e-01
1.000000000000000000e+00,5.053333888059386575e-03,9.949466661119406030e-01
1.000000000000000000e+00,1.878387604173529027e-02,9.812161239582648520e-01
1.000000000000000000e+00,7.590578089180573251e-03,9.924094219108193782e-01
